DSID,energy,inputeventfile,(inputconffile)
302519, 13000, group.phys-gener.protoslhef.302519.YY_M1400.TXT.mc15_v1
302535, 13000,, group.phys-gener.sherpa020101.302535.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302536, 13000,, group.phys-gener.sherpa020101.302536.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302537, 13000,, group.phys-gener.sherpa020101.302537.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302538, 13000,, group.phys-gener.sherpa020101.302538.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302539, 13000,, group.phys-gener.sherpa020101.302539.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302540, 13000,, group.phys-gener.sherpa020101.302540.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302541, 13000,, group.phys-gener.sherpa020101.302541.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302542, 13000,, group.phys-gener.sherpa020101.302542.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302543, 13000,, group.phys-gener.sherpa020101.302543.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302544, 13000,, group.phys-gener.sherpa020101.302544.Sherpa_CT10_Zee_13TeV.TXT.mc15_v2
302545, 13000,, group.phys-gener.sherpa020101.302545.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302546, 13000,, group.phys-gener.sherpa020101.302546.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302547, 13000,, group.phys-gener.sherpa020101.302547.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302548, 13000,, group.phys-gener.sherpa020101.302548.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302549, 13000,, group.phys-gener.sherpa020101.302549.Sherpa_CT10_Zee_13TeV.TXT.mc15_v1
302550, 13000,, group.phys-gener.sherpa020101.302550.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302551, 13000,, group.phys-gener.sherpa020101.302551.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302552, 13000,, group.phys-gener.sherpa020101.302552.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302553, 13000,, group.phys-gener.sherpa020101.302553.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302554, 13000,, group.phys-gener.sherpa020101.302554.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302555, 13000,, group.phys-gener.sherpa020101.302555.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302556, 13000,, group.phys-gener.sherpa020101.302556.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302557, 13000,, group.phys-gener.sherpa020101.302557.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v2
302558, 13000,, group.phys-gener.sherpa020101.302558.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302559, 13000,, group.phys-gener.sherpa020101.302559.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302560, 13000,, group.phys-gener.sherpa020101.302560.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302561, 13000,, group.phys-gener.sherpa020101.302561.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302562, 13000,, group.phys-gener.sherpa020101.302562.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302563, 13000,, group.phys-gener.sherpa020101.302563.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v2
302564, 13000,, group.phys-gener.sherpa020101.302564.Sherpa_CT10_Zmumu_13TeV.TXT.mc15_v1
302565, 13000, group.phys-gener.Charybdis2.302565.BH2_n6_Mth6_5_MD2_0.TXT.mc15_v1
302566, 13000, group.phys-gener.Charybdis2.302566.BH2_n6_Mth7_0_MD2_0.TXT.mc15_v1
302567, 13000, group.phys-gener.Charybdis2.302567.BH2_n6_Mth7_5_MD2_0.TXT.mc15_v1
302568, 13000, group.phys-gener.Charybdis2.302568.BH2_n6_Mth8_0_MD2_0.TXT.mc15_v1
302569, 13000, group.phys-gener.Charybdis2.302569.BH2_n6_Mth8_5_MD2_0.TXT.mc15_v1
302570, 13000, group.phys-gener.Charybdis2.302570.BH2_n6_Mth6_0_MD2_5.TXT.mc15_v1
302571, 13000, group.phys-gener.Charybdis2.302571.BH2_n6_Mth6_5_MD2_5.TXT.mc15_v1
302572, 13000, group.phys-gener.Charybdis2.302572.BH2_n6_Mth7_0_MD2_5.TXT.mc15_v1
302573, 13000, group.phys-gener.Charybdis2.302573.BH2_n6_Mth7_5_MD2_5.TXT.mc15_v1
302574, 13000, group.phys-gener.Charybdis2.302574.BH2_n6_Mth8_0_MD2_5.TXT.mc15_v1
302575, 13000, group.phys-gener.Charybdis2.302575.BH2_n6_Mth6_0_MD3_0.TXT.mc15_v1
302576, 13000, group.phys-gener.Charybdis2.302576.BH2_n6_Mth6_5_MD3_0.TXT.mc15_v1
302577, 13000, group.phys-gener.Charybdis2.302577.BH2_n6_Mth7_0_MD3_0.TXT.mc15_v1
302578, 13000, group.phys-gener.Charybdis2.302578.BH2_n6_Mth7_5_MD3_0.TXT.mc15_v1
302579, 13000, group.phys-gener.Charybdis2.302579.BH2_n6_Mth8_0_MD3_0.TXT.mc15_v1
302580, 13000, group.phys-gener.Charybdis2.302580.BH2_n6_Mth8_5_MD3_0.TXT.mc15_v1
